model,nct_id,rows,cols,values
asce,NCT00479401,age10,male,4.57E-06
asce,NCT00479401,(Intercept),como_ct,4.41E-05
asce,NCT00479401,age10,como_ct,-2.70E-05
asce,NCT00479401,male,como_ct,2.57E-06
asce,NCT00479401,(Intercept),asian,-5.72E-04
asce,NCT00479401,age10,asian,4.86E-05
asce,NCT00479401,male,asian,2.96E-05
asce,NCT00479401,como_ct,asian,1.38E-05
asce,NCT00466167,(Intercept),age10,-1.40E-03
asce,NCT00466167,(Intercept),male,-7.26E-04
asce,NCT00466167,age10,male,3.25E-05
asce,NCT00466167,(Intercept),como_ct,1.44E-04
asce,NCT00466167,age10,como_ct,-5.75E-05
asce,NCT00466167,male,como_ct,5.46E-05
asce,NCT00466167,(Intercept),asian,-1.21E-03
asce,NCT00466167,age10,asian,1.13E-04
asce,NCT00466167,male,asian,7.26E-05
asce,NCT00466167,como_ct,asian,1.16E-05
asce,NCT00402233,(Intercept),age10,-5.66E-04
asce,NCT00402233,(Intercept),male,-1.97E-04
asce,NCT00402233,age10,male,-1.78E-05
asce,NCT00402233,(Intercept),como_ct,-5.59E-05
asce,NCT00402233,age10,como_ct,-5.97E-06
asce,NCT00402233,male,como_ct,5.73E-06
asce,NCT02183064,(Intercept),age10,0.00E+00
asce,NCT02183064,(Intercept),male,0.00E+00
asce,NCT02183064,age10,male,0.00E+00
asce,NCT02183064,(Intercept),como_ct,0.00E+00
asce,NCT02183064,age10,como_ct,0.00E+00
asce,NCT02183064,male,como_ct,0.00E+00
asce,NCT02183064,(Intercept),black,0.00E+00
asce,NCT02183064,age10,black,0.00E+00
asce,NCT02183064,male,black,0.00E+00
asce,NCT02183064,como_ct,black,0.00E+00
asce,NCT02183064,(Intercept),other,0.00E+00
asce,NCT02183064,age10,other,0.00E+00
asce,NCT02183064,male,other,0.00E+00
asce,NCT02183064,como_ct,other,0.00E+00
asce,NCT02183064,black,other,0.00E+00
asce,NCT00472199,(Intercept),age10,-1.47E-03
asce,NCT00472199,(Intercept),male,-8.06E-04
asce,NCT00472199,age10,male,9.59E-06
asce,NCT00472199,(Intercept),como_ct,7.18E-05
asce,NCT00472199,age10,como_ct,-9.23E-05
asce,NCT00472199,male,como_ct,3.55E-05
asce,NCT02175355,(Intercept),age10,-5.54E-04
asce,NCT02175355,(Intercept),male,-2.74E-04
asce,NCT02175355,age10,male,1.34E-05
asce,NCT02175355,(Intercept),como_ct,5.51E-05
asce,NCT02175355,age10,como_ct,-2.38E-05
asce,NCT02175355,male,como_ct,1.04E-05
asce,NCT02175355,(Intercept),black,-5.98E-04
asce,NCT02175355,age10,black,7.29E-05
asce,NCT02175355,male,black,8.98E-05
asce,NCT02175355,como_ct,black,-8.15E-06
asce,NCT02175355,(Intercept),other,-4.81E-05
asce,NCT02175355,age10,other,-3.82E-06
asce,NCT02175355,male,other,-4.50E-05
asce,NCT02175355,como_ct,other,-2.18E-05
asce,NCT02175355,black,other,9.12E-05
asce,NCT02177396,(Intercept),age10,-9.84E-04
asce,NCT02177396,(Intercept),male,-5.87E-04
asce,NCT02177396,age10,male,1.79E-05
asce,NCT02177396,(Intercept),como_ct,-1.36E-04
asce,NCT02177396,age10,como_ct,-1.42E-06
asce,NCT02177396,male,como_ct,-4.72E-06
asce,NCT02177396,(Intercept),black,-7.26E-04
asce,NCT02177396,age10,black,8.35E-05
asce,NCT02177396,male,black,4.67E-05
asce,NCT02177396,como_ct,black,-1.04E-05
asce,NCT02177396,(Intercept),other,9.72E-06
asce,NCT02177396,age10,other,-4.59E-05
asce,NCT02177396,male,other,-1.86E-05
asce,NCT02177396,como_ct,other,5.20E-06
asce,NCT02177396,black,other,2.26E-04
asce,NCT00274612,(Intercept),age10,-6.37E-04
asce,NCT00274612,(Intercept),male,-4.23E-04
asce,NCT00274612,age10,male,1.57E-05
asce,NCT00274612,(Intercept),como_ct,-3.97E-05
asce,NCT00274612,age10,como_ct,-2.01E-05
asce,NCT00274612,male,como_ct,2.40E-05
asce,NCT00274599,(Intercept),age10,-5.53E-04
asce,NCT00274599,(Intercept),male,-4.48E-04
asce,NCT00274599,age10,male,1.63E-05
asce,NCT00274599,(Intercept),como_ct,-9.92E-05
asce,NCT00274599,age10,como_ct,-1.16E-05
asce,NCT00274599,male,como_ct,3.25E-05
asce,NCT00274599,(Intercept),black,-3.68E-04
asce,NCT00274599,age10,black,3.36E-05
asce,NCT00274599,male,black,6.93E-05
asce,NCT00274599,como_ct,black,4.23E-07
asce,NCT00274599,(Intercept),other,-1.99E-04
asce,NCT00274599,age10,other,6.37E-06
asce,NCT00274599,male,other,-3.65E-05
asce,NCT00274599,como_ct,other,4.41E-05
asce,NCT00274599,black,other,1.46E-04
asce,NCT00153088,(Intercept),age10,-1.26E-03
asce,NCT00153088,(Intercept),male,-5.66E-04
asce,NCT00153088,age10,male,1.14E-05
asce,NCT00153088,(Intercept),como_ct,-2.34E-05
asce,NCT00153088,age10,como_ct,-2.66E-05
asce,NCT00153088,male,como_ct,3.93E-05
asce,NCT00926289,(Intercept),age10,-5.51E-04
asce,NCT00926289,(Intercept),male,-4.03E-04
asce,NCT00926289,age10,male,2.94E-05
asce,NCT00926289,(Intercept),como_ct,5.84E-05
asce,NCT00926289,age10,como_ct,-2.37E-05
asce,NCT00926289,male,como_ct,-4.94E-06
asce,NCT00926289,(Intercept),asian,-4.16E-04
asce,NCT00926289,age10,asian,4.15E-05
asce,NCT00926289,male,asian,-1.63E-05
asce,NCT00926289,como_ct,asian,4.00E-05
asce,NCT00926289,(Intercept),black,-4.39E-04
asce,NCT00926289,age10,black,5.66E-05
asce,NCT00926289,male,black,-1.36E-05
asce,NCT00926289,como_ct,black,-1.23E-04
asce,NCT00926289,asian,black,1.65E-04
asce,NCT00926289,(Intercept),other,-2.68E-04
asce,NCT00926289,age10,other,1.94E-05
asce,NCT00926289,male,other,2.30E-04
asce,NCT00926289,como_ct,other,-3.19E-04
asce,NCT00926289,asian,other,7.79E-05
asce,NCT00926289,black,other,3.34E-04
asce,NCT02242318,(Intercept),age10,-1.27E-03
asce,NCT02242318,(Intercept),male,-7.80E-04
asce,NCT02242318,age10,male,3.45E-05
asce,NCT02242318,(Intercept),como_ct,-1.15E-04
asce,NCT02242318,age10,como_ct,-2.52E-05
asce,NCT02242318,male,como_ct,2.50E-05
asce,NCT02242318,(Intercept),black,-2.39E-03
asce,NCT02242318,age10,black,3.48E-04
asce,NCT02242318,male,black,6.13E-04
asce,NCT02242318,como_ct,black,-2.11E-04
asce,NCT02242318,(Intercept),other,-2.53E-03
asce,NCT02242318,age10,other,3.27E-04
asce,NCT02242318,male,other,6.38E-04
asce,NCT02242318,como_ct,other,2.19E-04
asce,NCT02242318,black,other,9.64E-04
asce,NCT00153023,(Intercept),age10,-9.46E-04
asce,NCT00153023,(Intercept),male,-3.58E-04
asce,NCT00153023,age10,male,5.55E-06
asce,NCT00153023,(Intercept),como_ct,-1.27E-04
asce,NCT00153023,age10,como_ct,-1.47E-05
asce,NCT00153023,male,como_ct,-7.16E-06
asce,NCT00153023,(Intercept),black,-1.15E-03
asce,NCT00153023,age10,black,1.30E-04
asce,NCT00153023,male,black,-1.78E-05
asce,NCT00153023,como_ct,black,7.97E-05
asce,NCT00153023,(Intercept),other,-2.95E-04
asce,NCT00153023,age10,other,2.70E-05
asce,NCT00153023,male,other,-3.25E-06
asce,NCT00153023,como_ct,other,-1.11E-05
asce,NCT00153023,black,other,1.71E-04
asce,NCT00034840,(Intercept),age10,-1.56E-03
asce,NCT00034840,(Intercept),male,-1.08E-03
asce,NCT00034840,age10,male,2.66E-05
asce,NCT00034840,(Intercept),como_ct,-1.79E-04
asce,NCT00034840,age10,como_ct,-2.92E-05
asce,NCT00034840,male,como_ct,8.27E-05
asce,NCT00034840,(Intercept),black,-9.45E-04
asce,NCT00034840,age10,black,7.76E-05
asce,NCT00034840,male,black,1.57E-04
asce,NCT00034840,como_ct,black,1.25E-04
asce,NCT00034840,(Intercept),other,-6.83E-04
asce,NCT00034840,age10,other,5.24E-05
asce,NCT00034840,male,other,-5.27E-07
asce,NCT00034840,como_ct,other,1.06E-04
asce,NCT00034840,black,other,3.64E-04
asce,NCT00168857,(Intercept),age10,-6.78E-04
asce,NCT00168857,(Intercept),male,-2.86E-04
asce,NCT00168857,age10,male,-8.72E-06
asce,NCT00168857,(Intercept),como_ct,-8.88E-05
asce,NCT00168857,age10,como_ct,-4.34E-06
asce,NCT00168857,male,como_ct,-4.86E-06
asce,NCT00168857,(Intercept),black,-3.82E-04
asce,NCT00168857,age10,black,1.03E-05
asce,NCT00168857,male,black,9.78E-05
asce,NCT00168857,como_ct,black,3.69E-06
asce,NCT00168857,(Intercept),other,-2.95E-04
asce,NCT00168857,age10,other,-7.05E-06
asce,NCT00168857,male,other,7.65E-05
asce,NCT00168857,como_ct,other,1.62E-05
asce,NCT00168857,black,other,2.58E-04
asce,NCT01719003,(Intercept),age10,-3.29E-04
asce,NCT01719003,(Intercept),male,-1.49E-04
asce,NCT01719003,age10,male,-4.47E-06
asce,NCT01719003,(Intercept),como_ct,-1.36E-05
asce,NCT01719003,age10,como_ct,-4.81E-06
asce,NCT01719003,male,como_ct,-3.02E-06
asce,NCT01719003,(Intercept),asian,-2.86E-04
asce,NCT01719003,age10,asian,3.29E-05
asce,NCT01719003,male,asian,1.63E-05
asce,NCT01719003,como_ct,asian,-6.42E-05
asce,NCT01719003,(Intercept),black,-1.87E-04
asce,NCT01719003,age10,black,1.48E-05
asce,NCT01719003,male,black,1.75E-05
asce,NCT01719003,como_ct,black,-6.97E-05
asce,NCT01719003,asian,black,1.28E-04
asce,NCT01719003,(Intercept),nativ,-3.07E-04
asce,NCT01719003,age10,nativ,3.40E-05
asce,NCT01719003,male,nativ,3.51E-05
asce,NCT01719003,como_ct,nativ,-3.56E-05
asce,NCT01719003,asian,nativ,1.32E-04
asce,NCT01719003,black,nativ,1.23E-04
asce,NCT01719003,(Intercept),other,-5.81E-05
asce,NCT01719003,age10,other,-2.76E-05
asce,NCT01719003,male,other,1.75E-04
asce,NCT01719003,como_ct,other,4.20E-05
asce,NCT01719003,asian,other,9.22E-05
asce,NCT01719003,black,other,9.95E-05
asce,NCT01719003,nativ,other,1.06E-04
asce,NCT01335464,(Intercept),age10,0.00E+00
asce,NCT01335464,(Intercept),male,0.00E+00
asce,NCT01335464,age10,male,0.00E+00
asce,NCT01335464,(Intercept),asian,0.00E+00
asce,NCT01335464,age10,asian,0.00E+00
asce,NCT01335464,male,asian,0.00E+00
asce,NCT01335477,(Intercept),age10,-7.47E-05
asce,NCT01335477,(Intercept),male,-2.50E-05
asce,NCT01335477,age10,male,-6.65E-07
asce,NCT01335477,(Intercept),asian,-2.14E-05
asce,NCT01335477,age10,asian,1.70E-06
asce,NCT01335477,male,asian,-1.34E-06
asce,NCT01335477,(Intercept),black,-5.18E-05
asce,NCT01335477,age10,black,7.15E-06
asce,NCT01335477,male,black,-9.46E-06
asce,NCT01335477,asian,black,1.24E-05
asce,NCT02177344,(Intercept),age10,-1.42E-03
asce,NCT02177344,(Intercept),male,-3.87E-04
asce,NCT02177344,age10,male,-4.39E-05
asce,NCT02177344,(Intercept),como_ct,-7.23E-05
asce,NCT02177344,age10,como_ct,-2.77E-05
asce,NCT02177344,male,como_ct,8.31E-05
asce,NCT02177344,(Intercept),black,1.59E-04
asce,NCT02177344,age10,black,-7.67E-05
asce,NCT02177344,male,black,2.41E-05
asce,NCT02177344,como_ct,black,7.05E-05
asce,NCT02177344,(Intercept),other,-1.14E-04
asce,NCT02177344,age10,other,2.78E-05
asce,NCT02177344,male,other,-3.09E-04
asce,NCT02177344,como_ct,other,-8.00E-05
asce,NCT02177344,black,other,1.89E-04
asce,NCT00856284,(Intercept),age10,-1.72E-04
asce,NCT00856284,(Intercept),male,-6.74E-05
asce,NCT00856284,age10,male,1.09E-07
asce,NCT00856284,(Intercept),como_ct,-4.88E-06
asce,NCT00856284,age10,como_ct,-3.03E-06
asce,NCT00856284,male,como_ct,1.72E-06
asce,NCT00968708,(Intercept),age10,-1.10E-04
asce,NCT00968708,(Intercept),male,-8.59E-05
asce,NCT00968708,age10,male,5.72E-06
asce,NCT00968708,(Intercept),como_ct,-1.00E-05
asce,NCT00968708,age10,como_ct,-3.60E-07
asce,NCT00968708,male,como_ct,-8.84E-07
asce,NCT00670501,(Intercept),age10,-1.17E-03
asce,NCT00670501,(Intercept),como_ct,-3.32E-05
asce,NCT00670501,age10,como_ct,-1.52E-05
asce,NCT00670501,(Intercept),other,-6.66E-05
asce,NCT00670501,age10,other,5.05E-06
asce,NCT00670501,como_ct,other,-2.78E-05
asce,NCT00051558,(Intercept),age10,-3.93E-04
asce,NCT00051558,(Intercept),male,-1.46E-04
asce,NCT00051558,age10,male,-4.48E-06
asce,NCT00051558,(Intercept),como_ct,-5.72E-05
asce,NCT00051558,age10,como_ct,-2.83E-06
asce,NCT00051558,male,como_ct,-5.10E-06
asce,NCT00051558,(Intercept),asian,1.82E-04
asce,NCT00051558,age10,asian,-4.23E-05
asce,NCT00051558,male,asian,-7.06E-05
asce,NCT00051558,como_ct,asian,-5.50E-05
asce,NCT00051558,(Intercept),black,-5.91E-04
asce,NCT00051558,age10,black,7.20E-05
asce,NCT00051558,male,black,-2.03E-05
asce,NCT00051558,como_ct,black,3.15E-07
asce,NCT00051558,asian,black,1.27E-04
asce,NCT00051558,(Intercept),other,-3.69E-04
asce,NCT00051558,age10,other,2.81E-05
asce,NCT00051558,male,other,9.13E-05
asce,NCT00051558,como_ct,other,5.23E-06
asce,NCT00051558,asian,other,1.39E-04
asce,NCT00051558,black,other,2.03E-04
asce,NCT00670319,(Intercept),age10,-1.95E-04
asce,NCT00670319,(Intercept),asian,-4.35E-07
asce,NCT00670319,age10,asian,-2.31E-06
asce,NCT00670319,(Intercept),black,2.62E-05
asce,NCT00670319,age10,black,-6.31E-06
asce,NCT00670319,asian,black,1.63E-05
asce,NCT00670319,(Intercept),other,-4.13E-05
asce,NCT00670319,age10,other,3.82E-06
asce,NCT00670319,asian,other,1.55E-05
asce,NCT00670319,black,other,1.50E-05
asce,NCT00125918,(Intercept),age10,-8.08E-05
asce,NCT00125918,(Intercept),male,-1.03E-04
asce,NCT00125918,age10,male,-1.10E-05
asce,NCT00125918,(Intercept),como_ct,-9.89E-06
asce,NCT00125918,age10,como_ct,-1.25E-05
asce,NCT00125918,male,como_ct,1.78E-05
asce,NCT00125918,(Intercept),asian,-2.19E-04
asce,NCT00125918,age10,asian,1.83E-05
asce,NCT00125918,male,asian,-3.39E-05
asce,NCT00125918,como_ct,asian,1.35E-05
asce,NCT00125918,(Intercept),black,-2.04E-04
asce,NCT00125918,age10,black,3.13E-05
asce,NCT00125918,male,black,3.15E-05
asce,NCT00125918,como_ct,black,-3.69E-05
asce,NCT00125918,asian,black,1.19E-04
asce,NCT00125918,(Intercept),nativ,-2.37E-04
asce,NCT00125918,age10,nativ,2.52E-05
asce,NCT00125918,male,nativ,1.09E-04
asce,NCT00125918,como_ct,nativ,-1.24E-05
asce,NCT00125918,asian,nativ,1.27E-04
asce,NCT00125918,black,nativ,1.59E-04
asce,NCT00125918,(Intercept),other,-2.18E-04
asce,NCT00125918,age10,other,2.95E-05
asce,NCT00125918,male,other,9.99E-05
asce,NCT00125918,como_ct,other,-3.30E-05
asce,NCT00125918,asian,other,1.15E-04
asce,NCT00125918,black,other,1.77E-04
asce,NCT00125918,nativ,other,1.72E-04
asce,NCT00861757,(Intercept),age10,-4.15E-04
asce,NCT00861757,(Intercept),como_ct,3.40E-05
asce,NCT00861757,age10,como_ct,-1.12E-05
asce,NCT00384930,(Intercept),age10,-5.20E-05
asce,NCT00384930,(Intercept),como_ct,-4.52E-07
asce,NCT00384930,age10,como_ct,-8.27E-07
asce,NCT00384930,(Intercept),asian,9.54E-06
asce,NCT00384930,age10,asian,-2.16E-06
asce,NCT00384930,como_ct,asian,-1.24E-06
asce,NCT00384930,(Intercept),black,-1.56E-05
asce,NCT00384930,age10,black,1.28E-06
asce,NCT00384930,como_ct,black,9.83E-07
asce,NCT00384930,asian,black,5.24E-06
asce,NCT00384930,(Intercept),other,-4.05E-05
asce,NCT00384930,age10,other,5.26E-06
asce,NCT00384930,como_ct,other,9.10E-07
asce,NCT00384930,asian,other,4.09E-06
asce,NCT00384930,black,other,7.27E-06
asce,NCT00827242,(Intercept),age10,-1.05E-03
asce,NCT00827242,(Intercept),como_ct,-2.04E-04
asce,NCT00827242,age10,como_ct,1.26E-05
asce,NCT00827242,(Intercept),asian,-1.50E-03
asce,NCT00827242,age10,asian,2.11E-04
asce,NCT00827242,como_ct,asian,-4.72E-05
asce,NCT00827242,(Intercept),black,-4.70E-04
asce,NCT00827242,age10,black,6.02E-05
asce,NCT00827242,como_ct,black,-1.98E-04
asce,NCT00827242,asian,black,2.58E-04
asce,NCT00827242,(Intercept),nativ,8.78E-05
asce,NCT00827242,age10,nativ,-3.98E-05
asce,NCT00827242,como_ct,nativ,7.71E-05
asce,NCT00827242,asian,nativ,7.92E-05
asce,NCT00827242,black,nativ,8.61E-05
asce,NCT00827242,(Intercept),other,-8.10E-04
asce,NCT00827242,age10,other,9.61E-05
asce,NCT00827242,como_ct,other,1.29E-04
asce,NCT00827242,asian,other,2.49E-04
asce,NCT00827242,black,other,1.14E-04
asce,NCT00827242,nativ,other,1.48E-04
asce,NCT00855582,(Intercept),age10,-1.85E-03
asce,NCT00855582,(Intercept),como_ct,5.49E-05
asce,NCT00855582,age10,como_ct,-3.59E-05
asce,NCT00855582,(Intercept),asian,-1.11E-04
asce,NCT00855582,age10,asian,-1.75E-05
asce,NCT00855582,como_ct,asian,6.02E-06
asce,NCT00855582,(Intercept),black,-7.91E-04
asce,NCT00855582,age10,black,1.01E-04
asce,NCT00855582,como_ct,black,-5.29E-05
asce,NCT00855582,asian,black,2.07E-04
asce,NCT00855582,(Intercept),nativ,-6.18E-04
asce,NCT00855582,age10,nativ,3.64E-05
asce,NCT00855582,como_ct,nativ,1.61E-04
asce,NCT00855582,asian,nativ,2.17E-04
asce,NCT00855582,black,nativ,1.82E-04
asce,NCT00855582,(Intercept),other,-6.91E-04
asce,NCT00855582,age10,other,1.02E-04
asce,NCT00855582,como_ct,other,-1.51E-04
asce,NCT00855582,asian,other,2.05E-04
asce,NCT00855582,black,other,2.86E-04
asce,NCT00855582,nativ,other,7.59E-05
asce,NCT00848081,(Intercept),age10,-1.77E-03
asce,NCT00848081,(Intercept),como_ct,-1.03E-04
asce,NCT00848081,age10,como_ct,-2.83E-05
asce,NCT00848081,(Intercept),asian,-1.31E-03
asce,NCT00848081,age10,asian,1.62E-04
asce,NCT00848081,como_ct,asian,-1.02E-05
asce,NCT00848081,(Intercept),black,-9.33E-04
asce,NCT00848081,age10,black,1.05E-04
asce,NCT00848081,como_ct,black,-8.88E-06
asce,NCT00848081,asian,black,3.08E-04
asce,NCT00848081,(Intercept),nativ,-1.28E-03
asce,NCT00848081,age10,nativ,1.42E-04
asce,NCT00848081,como_ct,nativ,3.19E-05
asce,NCT00848081,asian,nativ,3.32E-04
asce,NCT00848081,black,nativ,3.01E-04
asce,NCT00848081,(Intercept),other,-3.94E-04
asce,NCT00848081,age10,other,5.70E-06
asce,NCT00848081,como_ct,other,4.60E-05
asce,NCT00848081,asian,other,2.51E-04
asce,NCT00848081,black,other,2.48E-04
asce,NCT00848081,nativ,other,2.66E-04
asce,NCT00970632,(Intercept),age10,-1.17E-03
asce,NCT00970632,(Intercept),como_ct,5.24E-07
asce,NCT00970632,age10,como_ct,-1.96E-05
asce,NCT00970632,(Intercept),black,-3.22E-04
asce,NCT00970632,age10,black,3.83E-06
asce,NCT00970632,como_ct,black,1.23E-04
asce,NCT00970632,(Intercept),nativ,-5.40E-04
asce,NCT00970632,age10,nativ,4.98E-05
asce,NCT00970632,como_ct,nativ,5.65E-05
asce,NCT00970632,black,nativ,2.26E-04
asce,NCT00734474,(Intercept),age10,-1.78E-04
asce,NCT00734474,(Intercept),male,-7.97E-05
asce,NCT00734474,age10,male,1.29E-06
asce,NCT00734474,(Intercept),como_ct,-2.03E-05
asce,NCT00734474,age10,como_ct,-3.52E-06
asce,NCT00734474,male,como_ct,4.49E-06
asce,NCT00734474,(Intercept),asian,-1.59E-04
asce,NCT00734474,age10,asian,1.20E-05
asce,NCT00734474,male,asian,1.93E-05
asce,NCT00734474,como_ct,asian,1.43E-05
asce,NCT00734474,(Intercept),black,-1.33E-04
asce,NCT00734474,age10,black,1.14E-05
asce,NCT00734474,male,black,1.79E-05
asce,NCT00734474,como_ct,black,9.90E-07
asce,NCT00734474,asian,black,6.56E-05
asce,NCT00734474,(Intercept),nativ,1.02E-04
asce,NCT00734474,age10,nativ,-1.35E-05
asce,NCT00734474,male,nativ,-6.34E-05
asce,NCT00734474,como_ct,nativ,-2.99E-05
asce,NCT00734474,asian,nativ,2.34E-05
asce,NCT00734474,black,nativ,4.19E-05
asce,NCT00734474,(Intercept),other,-1.60E-04
asce,NCT00734474,age10,other,1.26E-05
asce,NCT00734474,male,other,2.15E-05
asce,NCT00734474,como_ct,other,1.14E-05
asce,NCT00734474,asian,other,7.37E-05
asce,NCT00734474,black,other,6.60E-05
asce,NCT00734474,nativ,other,2.57E-05
asce,NCT01064687,(Intercept),age10,-5.95E-04
asce,NCT01064687,(Intercept),male,-2.29E-04
asce,NCT01064687,age10,male,-8.37E-06
asce,NCT01064687,(Intercept),como_ct,-7.21E-05
asce,NCT01064687,age10,como_ct,-1.14E-05
asce,NCT01064687,male,como_ct,9.24E-06
asce,NCT01064687,(Intercept),asian,-3.36E-04
asce,NCT01064687,age10,asian,2.34E-05
asce,NCT01064687,male,asian,-5.19E-05
asce,NCT01064687,como_ct,asian,4.74E-05
asce,NCT01064687,(Intercept),black,-3.57E-04
asce,NCT01064687,age10,black,2.30E-05
asce,NCT01064687,male,black,6.40E-05
asce,NCT01064687,como_ct,black,2.42E-05
asce,NCT01064687,asian,black,1.58E-04
asce,NCT01064687,(Intercept),nativ,-5.06E-04
asce,NCT01064687,age10,nativ,3.05E-05
asce,NCT01064687,male,nativ,8.54E-05
asce,NCT01064687,como_ct,nativ,7.16E-05
asce,NCT01064687,asian,nativ,1.95E-04
asce,NCT01064687,black,nativ,1.90E-04
asce,NCT01064687,(Intercept),other,-4.73E-04
asce,NCT01064687,age10,other,6.89E-05
asce,NCT01064687,male,other,-9.07E-05
asce,NCT01064687,como_ct,other,-1.91E-06
asce,NCT01064687,asian,other,1.71E-04
asce,NCT01064687,black,other,1.45E-04
asce,NCT01064687,nativ,other,1.51E-04
asce,NCT01075282,(Intercept),age10,-5.44E-04
asce,NCT01075282,(Intercept),male,-1.51E-04
asce,NCT01075282,age10,male,-8.46E-06
asce,NCT01075282,(Intercept),como_ct,-1.77E-05
asce,NCT01075282,age10,como_ct,-1.69E-05
asce,NCT01075282,male,como_ct,1.90E-05
asce,NCT01075282,(Intercept),asian,-4.56E-04
asce,NCT01075282,age10,asian,5.26E-05
asce,NCT01075282,male,asian,7.22E-06
asce,NCT01075282,como_ct,asian,2.18E-05
asce,NCT01075282,(Intercept),black,-5.04E-04
asce,NCT01075282,age10,black,7.17E-05
asce,NCT01075282,male,black,1.48E-04
asce,NCT01075282,como_ct,black,-7.47E-05
asce,NCT01075282,asian,black,1.26E-04
asce,NCT01075282,(Intercept),nativ,-5.08E-04
asce,NCT01075282,age10,nativ,5.03E-05
asce,NCT01075282,male,nativ,6.67E-05
asce,NCT01075282,como_ct,nativ,4.44E-05
asce,NCT01075282,asian,nativ,1.64E-04
asce,NCT01075282,black,nativ,1.34E-04
asce,NCT01075282,(Intercept),other,-6.75E-04
asce,NCT01075282,age10,other,1.09E-04
asce,NCT01075282,male,other,5.84E-05
asce,NCT01075282,como_ct,other,-7.12E-05
asce,NCT01075282,asian,other,1.49E-04
asce,NCT01075282,black,other,2.84E-04
asce,NCT01075282,nativ,other,1.43E-04
asce,NCT01126580,(Intercept),age10,-5.55E-04
asce,NCT01126580,(Intercept),male,-1.34E-04
asce,NCT01126580,age10,male,-1.70E-05
asce,NCT01126580,(Intercept),como_ct,-3.51E-05
asce,NCT01126580,age10,como_ct,-1.55E-05
asce,NCT01126580,male,como_ct,2.91E-05
asce,NCT01126580,(Intercept),asian,-5.50E-04
asce,NCT01126580,age10,asian,6.44E-05
asce,NCT01126580,male,asian,-2.88E-05
asce,NCT01126580,como_ct,asian,4.08E-05
asce,NCT01126580,(Intercept),black,-3.67E-04
asce,NCT01126580,age10,black,3.93E-05
asce,NCT01126580,male,black,8.68E-06
asce,NCT01126580,como_ct,black,2.51E-06
asce,NCT01126580,asian,black,1.64E-04
asce,NCT01126580,(Intercept),nativ,-5.91E-04
asce,NCT01126580,age10,nativ,6.08E-05
asce,NCT01126580,male,nativ,5.22E-05
asce,NCT01126580,como_ct,nativ,5.84E-05
asce,NCT01126580,asian,nativ,2.15E-04
asce,NCT01126580,black,nativ,1.67E-04
asce,NCT01126580,(Intercept),other,-4.90E-04
asce,NCT01126580,age10,other,6.90E-05
asce,NCT01126580,male,other,2.66E-05
asce,NCT01126580,como_ct,other,-3.65E-05
asce,NCT01126580,asian,other,1.56E-04
asce,NCT01126580,black,other,1.59E-04
asce,NCT01126580,nativ,other,1.56E-04
asce,NCT01769378,(Intercept),age10,-5.55E-04
asce,NCT01769378,(Intercept),male,-1.52E-04
asce,NCT01769378,age10,male,-1.84E-06
asce,NCT01769378,(Intercept),como_ct,1.09E-04
asce,NCT01769378,age10,como_ct,-3.98E-05
asce,NCT01769378,male,como_ct,1.51E-05
asce,NCT01769378,(Intercept),asian,-1.27E-04
asce,NCT01769378,age10,asian,1.61E-05
asce,NCT01769378,male,asian,-1.98E-04
asce,NCT01769378,como_ct,asian,1.45E-05
asce,NCT01769378,(Intercept),black,-2.71E-04
asce,NCT01769378,age10,black,4.06E-05
asce,NCT01769378,male,black,-6.75E-06
asce,NCT01769378,como_ct,black,-5.50E-05
asce,NCT01769378,asian,black,9.61E-05
asce,NCT01769378,(Intercept),nativ,-1.89E-04
asce,NCT01769378,age10,nativ,1.46E-05
asce,NCT01769378,male,nativ,-6.78E-05
asce,NCT01769378,como_ct,nativ,2.88E-05
asce,NCT01769378,asian,nativ,1.52E-04
asce,NCT01769378,black,nativ,8.95E-05
asce,NCT01769378,(Intercept),other,-2.05E-04
asce,NCT01769378,age10,other,1.95E-05
asce,NCT01769378,male,other,-2.70E-05
asce,NCT01769378,como_ct,other,2.92E-06
asce,NCT01769378,asian,other,1.21E-04
asce,NCT01769378,black,other,1.02E-04
asce,NCT01769378,nativ,other,1.12E-04
as_int,NCT01164501,(Intercept),age10,-2.91E-03
as_int,NCT01164501,(Intercept),male,-1.86E-02
as_int,NCT01164501,age10,male,2.91E-03
as_int,NCT01164501,(Intercept),age10:male,2.91E-03
as_int,NCT01164501,age10,age10:male,-4.68E-04
as_int,NCT01164501,male,age10:male,-5.52E-03
as_int,NCT01370005,(Intercept),age10,-2.35E-03
as_int,NCT01370005,(Intercept),male,-1.46E-02
as_int,NCT01370005,age10,male,2.35E-03
as_int,NCT01370005,(Intercept),age10:male,2.35E-03
as_int,NCT01370005,age10,age10:male,-3.89E-04
as_int,NCT01370005,male,age10:male,-4.01E-03
as_int,NCT00479401,(Intercept),age10,-2.21E-03
as_int,NCT00479401,(Intercept),male,-1.41E-02
as_int,NCT00479401,age10,male,2.21E-03
as_int,NCT00479401,(Intercept),age10:male,2.21E-03
as_int,NCT00479401,age10,age10:male,-3.54E-04
as_int,NCT00479401,male,age10:male,-3.84E-03
as_int,NCT00466167,(Intercept),age10,-2.50E-03
as_int,NCT00466167,(Intercept),male,-1.63E-02
as_int,NCT00466167,age10,male,2.50E-03
